0,0.833765
1,0.833419
2,0.832952
3,0.832653
4,0.832187
5,0.831761
6,0.831417
7,0.831043
8,0.830595
9,0.830261
10,0.829832
11,0.829382
12,0.829038
13,0.828689
14,0.828283
15,0.827895
16,0.827482
17,0.827095
18,0.826631
19,0.826332
20,0.825907
21,0.825507
22,0.825118
23,0.824683
24,0.824189
25,0.823707
26,0.823398
27,0.82286
28,0.822509
29,0.822077
30,0.821703
31,0.821139
32,0.820813
33,0.820419
34,0.819914
35,0.819475
36,0.819092
37,0.81868
38,0.818142
39,0.817714
40,0.817413
41,0.816985
42,0.816606
43,0.816292
44,0.81601
45,0.815571
46,0.815251
47,0.814957
48,0.814633
49,0.814284
50,0.813878
51,0.813478
52,0.813192
53,0.8127
54,0.812284
55,0.811935
56,0.811563
57,0.811192
58,0.8109
59,0.810443
60,0.809986
61,0.809643
62,0.809243
63,0.8089
64,0.808523
65,0.808011
66,0.807681
67,0.807246
68,0.806989
69,0.806633
70,0.806313
71,0.805948
72,0.805721
73,0.805306
74,0.805057
75,0.804639
76,0.804291
77,0.803914
78,0.803464
79,0.803035
80,0.802585
81,0.802303
82,0.801808
83,0.801459
84,0.801122
85,0.800824
86,0.800396
87,0.800111
88,0.799794
89,0.799537
90,0.798939
91,0.798625
92,0.798277
93,0.797883
94,0.797568
95,0.797321
96,0.79732
97,0.797069
98,0.796841
99,0.796631
100,0.796356
101,0.795977
102,0.795848
103,0.795528
104,0.795311
105,0.79503
106,0.794977
107,0.794651
108,0.794293
109,0.794151
110,0.793818
111,0.793612
112,0.793385
113,0.793094
114,0.792882
115,0.792653
116,0.792442
117,0.792242
118,0.79203
119,0.791804
120,0.791512
121,0.791243
122,0.791103
123,0.790891
124,0.79057
125,0.790393
126,0.790155
127,0.789885
128,0.78973
129,0.789476
130,0.789379
131,0.789129
132,0.788964
133,0.788673
134,0.788496
135,0.788239
136,0.787976
137,0.787805
138,0.787502
139,0.787228
140,0.787034
141,0.786811
142,0.786497
143,0.786343
144,0.786005
145,0.785726
146,0.785427
147,0.785199
148,0.784999
149,0.784789
150,0.784572
151,0.784395
152,0.784161
153,0.78396
154,0.783824
155,0.783578
156,0.783349
157,0.783213
158,0.782819
159,0.782677
160,0.78238
161,0.782163
162,0.781872
163,0.781683
164,0.781467
165,0.781226
166,0.781084
167,0.780827
168,0.780587
169,0.780404
170,0.780205
171,0.779965
172,0.779823
173,0.779634
174,0.779509
175,0.779383
176,0.779171
177,0.779046
178,0.778926
179,0.778812
180,0.778509
181,0.77847
182,0.778304
183,0.778173
184,0.77795
185,0.777866
186,0.777718
187,0.777533
188,0.777305
189,0.777105
190,0.776963
191,0.776832
192,0.776632
193,0.776404
194,0.776209
195,0.77605
196,0.77593
197,0.775707
198,0.774985
199,0.774735
200,0.774472
201,0.774324
202,0.77413
203,0.773971
204,0.774372
205,0.774184
206,0.77403
207,0.773893
208,0.773608
209,0.773494
210,0.773427
211,0.773192
212,0.773027
213,0.772976
214,0.772765
215,0.772633
216,0.772571
217,0.772394
218,0.772285
219,0.772102
220,0.771858
221,0.771668
222,0.771554
223,0.771314
224,0.771126
225,0.770978
226,0.770772
227,0.770584
228,0.770413
229,0.770293
230,0.770202
231,0.770042
232,0.76978
233,0.769643
234,0.769438
235,0.769295
236,0.769147
237,0.769044
238,0.768839
239,0.768639
240,0.768531
241,0.768348
242,0.76816
243,0.76796
244,0.767818
245,0.767618
246,0.767447
247,0.767304
248,0.767162
249,0.767048
250,0.766814
251,0.766654
252,0.766523
253,0.766335
254,0.766198
255,0.765998
256,0.765878
257,0.765724
258,0.765656
259,0.765565
260,0.765337
261,0.765252
262,0.765075
263,0.764886
264,0.764749
265,0.764584
266,0.764361
267,0.764127
268,0.763956
269,0.763728
270,0.763665
271,0.763369
272,0.763215
273,0.763049
274,0.762935
275,0.762758
276,0.762559
277,0.762365
278,0.762228
279,0.76208
280,0.761909
281,0.761766
282,0.76163
283,0.761458
284,0.761282
285,0.76123
286,0.760997
287,0.76082
288,0.760706
289,0.760506
290,0.760478
291,0.760272
292,0.760073
293,0.759965
294,0.759731
295,0.759617
296,0.759462
297,0.759223
298,0.759012
299,0.758795
300,0.758624
301,0.758482
302,0.758339
303,0.758134
304,0.757968
305,0.757854
306,0.757683
307,0.757569
308,0.757427
309,0.757159
310,0.757073
311,0.756879
312,0.756697
313,0.756589
314,0.756349
315,0.756275
316,0.756081
317,0.755916
318,0.755733
319,0.755591
320,0.755414
321,0.755231
322,0.755112
323,0.754935
324,0.754821
325,0.75457
326,0.754485
327,0.754223
328,0.754108
329,0.753949
330,0.753795
331,0.75367
332,0.753407
333,0.753287
334,0.753105
335,0.752957
336,0.752843
337,0.752677
338,0.752586
339,0.752341
340,0.752159
341,0.752028
342,0.751914
343,0.751731
344,0.751537
345,0.751401
346,0.751144
347,0.751059
348,0.750825
349,0.750711
350,0.75046
351,0.750369
352,0.750203
353,0.750084
354,0.749827
355,0.749633
356,0.749548
357,0.7494
358,0.749263
359,0.749109
360,0.748967
361,0.748841
362,0.748681
363,0.748556
364,0.748419
365,0.748202
366,0.747991
367,0.747831
368,0.747683
369,0.747569
370,0.747364
371,0.74717
372,0.747142
373,0.746886
374,0.746726
375,0.746607
376,0.746373
377,0.746179
378,0.746094
379,0.74586
380,0.745689
381,0.745529
382,0.745398
383,0.74529
384,0.745062
385,0.74496
386,0.744823
387,0.744669
388,0.744492
389,0.744316
390,0.744088
391,0.743951
392,0.743814
393,0.743649
394,0.743472
395,0.743353
396,0.743113
397,0.742931
398,0.742765
399,0.742566
