index,preamble,w_x,w_y,w_z,a_x,a_y,a_z,pressure,temperature,gpsFix,latitude,longitude,elevation,speed,numbSat,UTCTime,UTCDate,timeStamp
94,JUPITER,9.53894901275634,152.878158569335,6.4780478477478,-4.2103271484375,-7.035400390625,-0.001220703125,76199.859375,39.3300018310546,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206045
95,JUPITER,17.565071105957,155.89939880371,21.3401088714599,-1.3206787109375,-7.328369140625,-1.052978515625,76192.2109375,39.3300018310546,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
96,JUPITER,17.900764465332,165.512435913085,26.0398159027099,-2.9466552734375,-5.457275390625,-2.468017578125,75302.1015625,39.2900009155273,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
97,JUPITER,-12.3421545028686,172.287338256835,20.0278530120849,-2.8753662109375,-5.296142578125,-2.777587890625,75299.890625,39.2900009155273,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
98,JUPITER,-14.3563146591186,169.26609802246,13.8633022308349,-1.7357177734375,-6.987548828125,-0.671142578125,75274.78125,39.2900009155273,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
99,JUPITER,11.9498376846313,181.16795349121,9.37721824645996,-1.8128662109375,-6.473876953125,0.447998046875,75213.5625,39.2999992370605,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
100,JUPITER,15.4898767471313,185.104721069335,4.1281943321228,-3.1488037109375,-4.860595703125,-1.890869140625,75202.625,39.2999992370605,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
101,JUPITER,-0.989615440368652,178.17723083496,2.1445517539978,-3.8782958984375,-6.104736328125,-1.749267578125,75181.3125,39.310001373291,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
102,JUPITER,-8.98522090911865,169.75437927246,8.03444480895996,-3.2864990234375,-6.105712890625,1.941162109375,75169.8515625,39.2999992370605,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
103,JUPITER,2.67249393463134,173.019760131835,7.6682333946228,-3.5208740234375,-5.696533203125,-2.806884765625,75127.21875,39.310001373291,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206253
104,JUPITER,6.42615604400634,167.282455444335,6.5085654258728,-2.9251708984375,-5.879150390625,-1.245361328125,74945.8671875,39.2999992370605,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206473
105,JUPITER,-16.9197921752929,148.63621520996,-0.998758792877197,-2.9124755859375,-5.002197265625,-0.969970703125,74091.8515625,39.2299995422363,0,32.9388313293457,-106.91111755371,1671,172.643997192382,0,153134,200624,2206473
106,JUPITER,16.252815246582,146.62205505371,16.9150600433349,-2.5950927734375,-5.788330078125,0.319091796875,73775.15625,39.2299995422363,0,32.9388313293457,-106.91111755371,1671,195.20100402832,0,153134,200624,2206473
107,JUPITER,46.068489074707,162.399642944335,18.6545619964599,-1.7962646484375,-4.865478515625,-2.951416015625,73756.046875,39.2299995422363,2,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,12,153136,200624,2206473
108,JUPITER,14.8184900283813,150.070541381835,12.6120815277099,-2.3753662109375,-5.781494140625,-0.817626953125,73740.7421875,39.2400016784668,2,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,12,153136,200624,2206679
109,JUPITER,4.71717166900634,155.71629333496,22.9575405120849,-3.0013427734375,-4.921142578125,0.306396484375,72942.78125,39.2099990844726,2,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,12,153136,200624,2206679
110,JUPITER,-13.7459630966186,147.140853881835,20.3330287933349,-1.5384521484375,-4.233642578125,-3.766845703125,72921.46875,39.2099990844726,2,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,12,153136,200624,2206679
111,JUPITER,-36.2069015502929,138.99266052246,9.49928855895996,-1.8070068359375,-5.479736328125,-0.100830078125,72911.59375,39.2200012207031,2,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,12,153136,200624,2206679
112,JUPITER,-41.6695480346679,144.91307067871,12.1238002777099,-1.6263427734375,-4.957275390625,-0.893798828125,72874.40625,39.2299995422363,2,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,12,153136,200624,2206679
113,JUPITER,12.0108728408813,142.34959411621,8.61427879333496,-2.2103271484375,-5.068603515625,2.464599609375,72749.9375,39.2400016784668,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206679
114,JUPITER,-14.1121740341186,137.741439819335,-0.846170902252197,-2.5697021484375,-4.752197265625,1.241943359375,72707.421875,39.2299995422363,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206679
115,JUPITER,20.983039855957,146.13377380371,12.1848354339599,-3.9749755859375,-4.579345703125,-0.939697265625,72624.40625,39.2400016784668,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206679
116,JUPITER,14.3607263565063,147.59861755371,11.4829311370849,-2.4954833984375,-4.496337890625,-2.820556640625,72548,39.2400016784668,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206926
117,JUPITER,11.0648279190063,131.42430114746,14.8398647308349,-1.2308349609375,-4.516845703125,-1.699462890625,71764.078125,39.2099990844726,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206926
118,JUPITER,7.15857791900634,127.090797424316,6.6001181602478,-2.3392333984375,-4.623291015625,-0.290283203125,71750.25,39.2299995422363,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206926
119,JUPITER,4.68665409088134,123.001441955566,12.3679409027099,-1.3265380859375,-4.913330078125,0.048583984375,71700.140625,39.2200012207031,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206926
120,JUPITER,17.961799621582,133.31639099121,15.6028041839599,-2.3929443359375,-3.816650390625,-1.478759765625,71691.2734375,39.2400016784668,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206926
121,JUPITER,-20.2767257690429,116.897926330566,18.3188686370849,-1.7835693359375,-4.863525390625,0.670654296875,71526.046875,39.2299995422363,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,200624,2206926
122,JUPITER,13.3536462783813,124.649391174316,7.7903037071228,-2.3323974609375,-4.255126953125,-0.341064453125,71353.7109375,39.2200012207031,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,20,2207206
123,JUPITER,16.100227355957,111.221656799316,8.79738426208496,-2.0101318359375,-3.249267578125,-2.475830078125,70612.34375,39.1699981689453,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153137,20,2207206
124,JUPITER,-0.928580284118652,107.040748596191,2.4802451133728,-2.2034912109375,-4.085205078125,-0.875244140625,70593.765625,39.1699981689453,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,20,2207206
125,JUPITER,8.34876346588134,107.559547424316,8.24806785583496,-2.5921630859375,-3.793212890625,1.834716796875,70582.1171875,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,20,2207206
126,JUPITER,0.841439247131347,107.834205627441,3.6704306602478,-1.7083740234375,-4.262939453125,0.195068359375,70386.546875,39.1699981689453,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,20,2207206
127,JUPITER,16.527473449707,110.550270080566,9.71291160583496,-2.9779052734375,-4.064697265625,-1.519775390625,70371.6640625,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,20,2207206
128,JUPITER,-8.25279903411865,102.463111877441,16.3962612152099,-2.1663818359375,-4.105712890625,0.334716796875,70356.8125,39.2099990844726,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,20,2207206
129,JUPITER,7.76892948150634,103.592262268066,9.28566551208496,-1.9378662109375,-3.628173828125,-1.494384765625,70335,39.2099990844726,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,20,2207418
130,JUPITER,3.16077518463134,106.735572814941,2.5717978477478,-2.8460693359375,-3.328369140625,-0.177978515625,69617.28125,39.1699981689453,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,200624,2207418
131,JUPITER,10.6070642471313,114.303932189941,-1.18186426162719,-1.6673583984375,-3.754150390625,-0.479736328125,69601.921875,39.1800003051757,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153138,200624,2207418
132,JUPITER,3.74060916900634,105.514869689941,7.3325400352478,-1.1282958984375,-3.449462890625,-1.288330078125,69592.484375,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207418
133,JUPITER,11.9803552627563,102.524147033691,1.1069540977478,-3.0980224609375,-3.699462890625,0.395263671875,69401.1875,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207418
134,JUPITER,-7.52037715911865,103.531227111816,7.5156455039978,-2.0931396484375,-3.368408203125,-1.409423828125,69385.328125,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207418
135,JUPITER,14.5133142471313,103.622779846191,16.4878139495849,-1.2386474609375,-3.882080078125,-0.053955078125,69374.9375,39.2000007629394,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207418
136,JUPITER,-3.27843379974365,99.5029067993164,6.9968466758728,-1.1907958984375,-3.267822265625,-0.342041015625,69358.578125,39.2000007629394,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207621
137,JUPITER,8.92859745025634,94.9252700805664,9.77394676208496,-1.9779052734375,-2.992431640625,-0.239501953125,68691.1796875,39.1699981689453,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207621
138,JUPITER,-10.8773107528686,89.7677993774414,6.8442587852478,-1.6575927734375,-3.387939453125,-0.298095703125,68687.171875,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207621
139,JUPITER,-11.2740392684936,87.9367446899414,6.6916708946228,-1.9954833984375,-3.170166015625,-1.639892578125,68638.609375,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207621
140,JUPITER,-1.08116817474365,92.0871353149414,6.1728720664978,-1.7943115234375,-3.662353515625,1.349365234375,68619.5390625,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207621
141,JUPITER,-13.3492345809936,89.3710708618164,9.25514793395996,-2.3841552734375,-3.287353515625,0.673583984375,68485.53125,39.1899986267089,0,32.9388313293457,-106.91111755371,2457.10009765625,195.20100402832,0,153139,200624,2207621
142,JUPITER,14.3607263565063,83.9084243774414,15.7859096527099,-2.1380615234375,-2.492431640625,-2.740478515625,68422.078125,39.2099990844726,0,32.9388313293457,-106.91111755371,2457.10009765625,165.891006469726,0,153139,200624,2207845
143,JUPITER,-2.45445919036865,85.8615493774414,9.19411277770996,-1.7825927734375,-2.943603515625,0.456787109375,67788.5703125,39.1899986267089,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2207845
144,JUPITER,8.31824588775634,91.8124771118164,9.80446434020996,-2.1282958984375,-2.909423828125,0.226318359375,67777.1953125,39.1899986267089,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2207845
145,JUPITER,11.3089685440063,94.0097427368164,19.7226772308349,-1.9632568359375,-2.897705078125,0.235107421875,67765.015625,39.2099990844726,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2207845
146,JUPITER,19.426643371582,90.1340103149414,14.2295131683349,-1.7015380859375,-2.783447265625,0.311279296875,67587.5,39.2000007629394,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2207845
147,JUPITER,18.633186340332,89.8288345336914,15.0840053558349,-1.0931396484375,-2.692626953125,-1.326416015625,67575.296875,39.2200012207031,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2207845
148,JUPITER,8.44031620025634,87.7536392211914,14.4126186370849,-1.1878662109375,-3.210205078125,0.234130859375,67562.1484375,39.2200012207031,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2207845
149,JUPITER,20.159065246582,93.4604263305664,10.8420619964599,-2.3822021484375,-2.591064453125,-0.060791015625,67554.4375,39.2299995422363,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2208050
